price,bedrooms,bathrooms,sqft_living,sqft_lot,yr_built,zipcode,state
1328893,5,1,1513,3059,1992,33000,Florida
1323894,11,4,17996,21013,2011,33001,Florida
432508,2,1,958,1494,2019,33002,Florida
742456,16,9,18387,48897,1981,33002,Florida
944239,17,10,12337,27750,1978,33001,Florida
282475,14,7,8914,25959,1973,33001,Florida
1316856,18,9,12656,19580,1979,33005,Florida
798895,8,3,6966,14809,1973,33000,Florida
858236,18,9,14297,38387,2008,33004,Florida
1563169,12,5,18340,64861,2013,33001,Florida
1204140,4,2,2738,6055,1954,33000,Florida
555037,8,3,4471,10820,1991,33005,Florida
1440528,11,5,17256,19838,1984,33005,Florida
1919818,5,2,1761,5916,2022,33005,Florida
1616737,3,2,1364,2281,1984,33000,Florida
1845343,18,8,8690,16140,2009,33004,Florida
329471,17,7,16288,40319,1960,33005,Florida
718275,4,1,1550,5402,1954,33003,Florida
917000,10,7,6652,11733,1963,33002,Florida
879924,20,10,15278,51644,2018,33003,Florida
1452487,12,7,7645,12393,2018,33005,Florida
860867,15,9,18309,26798,1952,33002,Florida
1680691,3,1,1376,4535,1980,33004,Florida
1303768,5,1,2813,3623,1980,33005,Florida
602128,11,4,10685,23803,1997,33002,Florida
1885568,20,10,19644,36823,1973,33004,Florida
813736,7,2,5669,19090,1992,33005,Florida
934763,1,1,1062,2735,1959,33005,Florida
684386,18,8,13103,25254,1979,33005,Florida
1810564,9,4,3363,12635,1963,33003,Florida
1618351,20,9,8037,23427,2017,33004,Florida
187114,5,2,2153,8587,1961,33004,Florida
402265,3,1,1425,3315,1995,33003,Florida
1072038,19,8,18790,21391,1986,33005,Florida
439355,10,5,5001,9655,1995,33005,Florida
512300,3,3,1366,4752,1955,33002,Florida
1418053,20,9,9860,23903,1974,33005,Florida
1498835,18,8,14566,49941,1972,33002,Florida
1805813,5,1,2319,6680,1974,33004,Florida
601454,15,8,17303,33069,1963,33003,Florida
1461560,2,2,1071,4184,1976,33005,Florida
899734,16,5,19834,48636,1954,33004,Florida
958744,1,1,1420,2867,1993,33004,Florida
1672498,20,10,15503,18634,1964,33005,Florida
1805278,2,1,823,1413,1987,33004,Florida
928717,15,8,18532,71035,1959,33002,Florida
763965,4,1,1632,5308,2001,33003,Florida
1590749,1,1,739,2878,1963,33003,Florida
1781338,10,4,4640,16903,1988,33001,Florida
772390,5,2,1902,2728,2001,33000,Florida
1613461,6,2,2074,5453,1955,33002,Florida
1657923,10,5,3639,5071,2013,33004,Florida
353548,16,7,10866,24870,1950,33001,Florida
332758,16,6,15020,20678,1985,33001,Florida
1639139,2,1,949,3088,1967,33001,Florida
773282,9,5,3865,9149,1977,33001,Florida
374914,4,3,1643,3289,1971,33005,Florida
1414027,16,10,10680,16699,2013,33001,Florida
985929,2,1,525,1301,1981,33004,Florida
1419503,6,2,1696,4251,1994,33005,Florida
522923,14,6,12688,16331,1959,33003,Florida
1635481,3,2,1049,2214,1969,33001,Florida
511892,18,7,17703,61639,2007,33000,Florida
1575054,11,6,15239,30820,2004,33003,Florida
427633,17,7,17156,65145,2015,33005,Florida
1687401,18,8,19774,39360,2011,33000,Florida
1312669,12,6,19546,36305,1958,33003,Florida
850509,14,7,8577,17338,1992,33000,Florida
323121,3,1,1312,2629,1955,33005,Florida
457474,13,6,8253,17247,1956,33001,Florida
1267572,7,2,4719,13813,1976,33002,Florida
1787659,2,1,1319,4006,2015,33000,Florida
192918,13,7,15907,29901,2020,33004,Florida
1295365,2,1,1371,2294,1955,33001,Florida
990000,19,8,18944,36746,1989,33001,Florida
676404,9,5,6581,18243,1960,33000,Florida
730462,7,5,4757,8356,1996,33002,Florida
1942449,13,6,7558,22059,1985,33002,Florida
1785764,1,1,534,2117,1954,33004,Florida
1576647,12,5,19959,36055,1991,33003,Florida
995879,10,5,5782,11236,1978,33005,Florida
1292094,14,7,10094,14564,1976,33000,Florida
525567,11,4,18195,59444,1986,33001,Florida
1728659,3,1,730,1690,1960,33004,Florida
994123,2,1,819,2930,2004,33001,Florida
657022,15,10,10704,13180,1959,33003,Florida
916728,3,2,1145,2411,2003,33004,Florida
341723,15,7,11177,12458,1995,33001,Florida
277898,16,7,14538,23650,2010,33001,Florida
606889,20,9,11888,30060,1982,33001,Florida
682169,6,2,2580,9902,1993,33004,Florida
454655,15,7,17671,58068,1952,33001,Florida
543132,12,6,7397,10204,1961,33002,Florida
1581346,3,1,1010,2536,1991,33001,Florida
955186,16,8,16164,46653,1958,33004,Florida
1499926,14,6,16104,16657,1977,33000,Florida
1970079,2,1,739,2418,1974,33005,Florida
1926985,3,1,1218,2316,1976,33004,Florida
409437,6,2,1507,2378,1987,33005,Florida
1571404,19,8,10075,19552,1957,33001,Florida
1862906,7,6,5869,17826,2017,33003,Florida
1792156,16,7,11811,26963,2001,33003,Florida
251090,10,5,5926,17874,1985,33000,Florida
1131210,2,2,1290,4280,2022,33001,Florida
1422716,4,2,2327,3214,1970,33000,Florida
1163939,1,1,1490,4425,1982,33005,Florida
1118967,14,7,7495,18424,1956,33004,Florida
1672225,14,7,15155,24096,1961,33003,Florida
451892,7,4,5721,14088,1959,33003,Florida
800209,6,2,1685,6078,1995,33003,Florida
315191,15,8,7039,21470,2007,33005,Florida
474072,18,7,12257,30901,1968,33002,Florida
107649,5,2,2082,5028,1987,33001,Florida
276444,1,1,1129,3801,1976,33001,Florida
575482,6,1,2292,7828,1951,33000,Florida
256790,17,8,8015,25564,2005,33002,Florida
954567,1,1,1012,2706,1993,33004,Florida
1027357,4,4,2451,7826,1970,33003,Florida
1377858,18,8,11876,34809,2011,33000,Florida
1776772,1,1,940,2538,1989,33005,Florida
314497,7,2,6362,11295,1959,33002,Florida
1311504,19,9,18125,28979,1952,33003,Florida
1586574,13,6,19129,51389,2014,33004,Florida
1680117,14,6,11352,23156,2008,33002,Florida
1861496,7,3,4343,10371,2015,33000,Florida
1583535,2,1,1450,5205,1980,33000,Florida
577004,16,7,18899,65128,1983,33005,Florida
313648,10,5,3375,12890,2003,33001,Florida
684775,15,7,14341,51593,1960,33004,Florida
197166,8,5,4197,16091,1958,33002,Florida
1951465,8,2,6582,19889,1965,33000,Florida
823591,11,5,17518,20710,1954,33003,Florida
1607708,19,8,9000,13656,1995,33003,Florida
1023645,18,10,8980,30918,2020,33001,Florida
1632111,17,9,7113,24451,1967,33005,Florida
402685,12,4,15793,39908,1963,33005,Florida
352506,20,9,15269,52667,2000,33004,Florida
1127178,12,5,15618,54444,1968,33001,Florida
1150902,10,3,6004,18487,1953,33001,Florida
183815,1,1,503,1850,1979,33002,Florida
1850223,6,2,2684,4624,1969,33001,Florida
1424824,16,6,12658,21331,1961,33004,Florida
1928068,5,2,2185,2926,1997,33002,Florida
490233,16,7,18113,45681,2020,33003,Florida
884942,6,3,1974,6177,1966,33000,Florida
1316930,10,5,4201,8290,1952,33001,Florida
979854,7,3,6106,15411,2015,33002,Florida
755526,2,2,550,1224,1985,33001,Florida
1443170,13,5,8762,16618,1958,33004,Florida
1307947,16,8,14441,31087,1973,33003,Florida
734155,12,3,17090,51219,1998,33005,Florida
1674500,15,8,11553,29128,1985,33000,Florida
508120,16,7,10935,41699,1990,33000,Florida
141345,7,4,3593,13782,2022,33000,Florida
1490509,17,9,17274,64560,2019,33000,Florida
1528490,11,5,9850,26587,1952,33002,Florida
682993,10,5,6153,9586,2000,33005,Florida
1476769,19,10,19008,56504,1971,33005,Florida
1638372,1,2,991,3182,2007,33000,Florida
255278,14,7,14783,43254,1992,33005,Florida
1462065,17,10,13652,49816,1974,33002,Florida
1609216,12,6,18054,42323,1992,33002,Florida
1676418,5,2,2683,3523,2001,33000,Florida
1167250,9,4,4277,12803,1985,33004,Florida
1983901,10,6,6419,14293,1967,33003,Florida
1524024,2,1,627,1296,1986,33001,Florida
1898692,9,2,4001,6682,1971,33000,Florida
1674197,18,8,7862,21719,1985,33005,Florida
1581569,9,4,4765,16339,1972,33005,Florida
1278701,11,4,15508,57111,2011,33002,Florida
1462678,19,9,10464,30997,1975,33002,Florida
708318,10,5,6394,9624,1950,33004,Florida
1921720,4,1,2352,8823,2002,33001,Florida
1417154,3,1,908,3601,2000,33002,Florida
723645,8,2,6693,12498,2014,33004,Florida
1166257,1,3,571,2198,2014,33000,Florida
292796,10,3,6108,14075,1985,33002,Florida
1477811,18,10,9638,37563,2022,33003,Florida
191489,9,4,6574,10330,1976,33003,Florida
912955,10,3,5321,21277,1964,33005,Florida
688150,13,5,10630,37533,1968,33000,Florida
1492184,3,2,1235,3602,1978,33001,Florida
953141,2,1,515,1342,2004,33001,Florida
1767144,12,3,18745,64071,1960,33000,Florida
193838,19,9,16054,62468,1982,33003,Florida
740794,7,1,5774,20469,1961,33005,Florida
1917828,8,4,4484,14744,2015,33001,Florida
1619795,9,4,4484,5376,1956,33002,Florida
546648,11,5,16528,17146,1986,33002,Florida
419571,9,6,5893,15591,2003,33004,Florida
1942718,15,8,12431,23494,2011,33005,Florida
1829314,19,9,7978,21944,1970,33005,Florida
745398,8,4,6409,17701,1999,33005,Florida
238653,10,5,5512,16423,1959,33004,Florida
101925,20,10,14063,43613,1994,33001,Florida
1782831,18,8,12775,47682,2019,33003,Florida
480300,1,1,739,2742,1999,33005,Florida
284838,7,3,6296,17222,1999,33001,Florida
1881174,5,1,2680,6114,2016,33004,Florida
1787630,20,9,16181,54500,1990,33001,Florida
406313,14,7,18057,22413,1964,33005,Florida
1032929,2,1,1494,5091,1987,33005,Florida
1526267,11,6,9940,36325,2004,33003,Florida
1472947,9,4,6067,12772,2001,33001,Florida
1300426,14,5,18315,64478,1959,33002,Florida
166865,2,1,826,2390,2009,33000,Florida
494917,1,1,1319,2286,2013,33003,Florida
656171,10,4,5399,12612,1958,33000,Florida
351597,17,8,8468,15583,2000,33003,Florida
1238406,13,7,18330,25151,1963,33003,Florida
821666,10,5,5437,11681,1951,33000,Florida
1476396,7,4,5891,15126,1974,33003,Florida
1782820,19,8,16637,18050,1959,33002,Florida
954173,19,10,14585,45293,1955,33005,Florida
1819490,14,5,18959,62524,1968,33004,Florida
1594061,7,4,4242,9640,1985,33005,Florida
138145,4,3,2968,10169,1953,33000,Florida
547747,16,8,12495,32123,1956,33004,Florida
227213,16,6,9907,23539,1982,33005,Florida
1972882,8,3,3844,7499,1984,33002,Florida
1384518,9,2,4629,11295,1960,33005,Florida
1999787,15,7,14918,54572,1984,33003,Florida
732056,2,1,628,2311,1953,33000,Florida
731196,7,4,5556,18456,1966,33002,Florida
1030216,10,4,6374,8938,1953,33000,Florida
1294695,9,4,3645,7207,1980,33004,Florida
141780,9,3,6793,24312,1951,33004,Florida
827869,20,10,16079,36147,1969,33002,Florida
1782062,20,10,12253,20941,2013,33003,Florida
1510003,4,4,2687,9375,2011,33004,Florida
600945,16,7,8748,24200,2015,33004,Florida
1974419,6,3,2905,10033,1951,33004,Florida
603296,12,5,12092,19984,1960,33000,Florida
1325309,2,1,1328,2214,2015,33004,Florida
1676610,5,2,1976,5777,1971,33003,Florida
834689,5,1,2093,5777,1987,33003,Florida
1541707,2,1,519,1482,2017,33002,Florida
1244586,16,7,9764,20469,2020,33005,Florida
1192154,6,4,2792,10250,1953,33001,Florida
1114940,3,1,894,2652,2017,33001,Florida
1976372,17,8,13512,29480,1952,33000,Florida
346144,10,5,4711,6833,2018,33000,Florida
137066,1,1,1347,1882,2008,33000,Florida
916936,12,6,8757,21262,2009,33002,Florida
1179160,8,5,4223,11655,1989,33001,Florida
1373562,8,1,5908,18940,1976,33003,Florida
1424281,10,5,4895,8336,1985,33005,Florida
1632734,11,5,19322,46820,1959,33001,Florida
1423716,7,2,4538,15076,1961,33003,Florida
991717,14,6,19588,24661,1955,33004,Florida
1363663,2,1,653,2245,1995,33003,Florida
1355694,16,8,17792,26696,1970,33003,Florida
487062,17,8,12063,14483,2012,33005,Florida
1561509,3,1,931,2552,1956,33004,Florida
1973635,19,8,9317,30312,1972,33005,Florida
364754,18,7,7220,23870,1999,33000,Florida
1138228,7,1,3574,11609,1976,33000,Florida
489569,17,8,19441,72373,1996,33002,Florida
1846927,14,5,15024,25454,1993,33004,Florida
1933340,9,4,4094,13643,1983,33003,Florida
687805,16,8,12166,45039,1995,33003,Florida
783467,16,7,8605,15245,1989,33003,Florida
1179919,9,3,3096,8441,1961,33003,Florida
701188,15,5,12306,20415,2002,33000,Florida
1820870,14,6,10066,26324,1968,33004,Florida
776632,14,6,10398,12346,1999,33000,Florida
1629513,15,9,18854,60636,2015,33002,Florida
650511,7,1,3216,12518,1964,33005,Florida
854563,5,1,2241,5728,2022,33001,Florida
1214906,1,2,687,1214,1995,33001,Florida
589598,11,5,11703,40419,1971,33004,Florida
642026,15,8,11634,20618,1973,33001,Florida
1335503,14,6,12245,28093,1962,33003,Florida
678487,7,1,3314,10934,1957,33005,Florida
1998102,10,5,4495,10984,1991,33001,Florida
787386,19,8,15838,42422,1952,33001,Florida
733767,16,8,17133,59920,1998,33002,Florida
1073344,10,4,5064,8997,1972,33003,Florida
1759656,20,10,16698,37515,2020,33002,Florida
1460846,8,4,6398,22958,2016,33000,Florida
1655645,12,4,15096,18309,2013,33000,Florida
665005,9,5,6304,22788,1998,33004,Florida
794003,18,8,13218,51848,1966,33003,Florida
929819,14,8,12054,12788,2014,33003,Florida
165696,16,8,14557,33687,2021,33001,Florida
816268,10,3,6194,17075,2010,33004,Florida
1853913,3,2,589,2274,2006,33004,Florida
501208,5,1,1844,2665,2010,33004,Florida
1236176,20,9,12482,33996,2018,33002,Florida
1328975,9,2,3198,12613,1986,33003,Florida
375460,2,1,614,2042,2014,33002,Florida
1014668,16,7,13150,16030,1967,33002,Florida
505482,20,10,11732,29561,1962,33005,Florida
275511,11,8,9334,32805,2021,33003,Florida
627131,9,3,4954,8170,2001,33005,Florida
1000414,14,6,19477,26118,2009,33003,Florida
361996,2,1,864,1761,1977,33000,Florida
1801229,12,6,18128,51562,1953,33005,Florida
204230,11,6,13299,32935,1994,33003,Florida
1150398,8,4,5364,6510,2000,33000,Florida
1845704,5,2,2717,8965,2017,33005,Florida
152140,10,4,4634,11687,1991,33005,Florida
1411559,8,1,5077,9893,1973,33001,Florida
1987506,9,3,6411,15363,1985,33001,Florida
420647,20,10,16582,20391,1953,33004,Florida
1437839,12,5,17232,24300,1980,33003,Florida
1925740,19,10,10879,22327,2010,33001,Florida
283630,20,10,16105,61652,1998,33003,Florida
1084115,13,5,12088,45539,2022,33001,Florida
1312315,19,10,15315,58241,2011,33004,Florida
1481385,18,9,7677,21651,1995,33000,Florida
927482,2,3,1126,4020,1981,33001,Florida
417465,13,7,14706,37621,1975,33004,Florida
148721,6,3,2835,6626,1965,33001,Florida
1704509,2,1,1479,4355,2004,33004,Florida
406131,19,9,16535,37681,1984,33005,Florida
1812973,1,1,896,2420,1999,33001,Florida
1922497,7,4,6552,22528,1956,33002,Florida
810910,14,8,16331,54166,1973,33004,Florida
1477160,7,4,3957,12511,1964,33000,Florida
341222,4,2,2160,3563,1995,33003,Florida
1478355,20,10,12317,44719,2012,33005,Florida
144834,16,7,19387,66852,1974,33004,Florida
269090,7,3,6318,7851,1999,33005,Florida
974319,15,7,9556,30036,1993,33000,Florida
1908655,12,6,12806,31004,2000,33003,Florida
1833978,14,7,14784,34143,1997,33003,Florida
1878133,1,1,1498,2520,1977,33000,Florida
1312435,13,5,7743,16375,2012,33003,Florida
373384,20,10,14481,25296,1985,33004,Florida
773429,3,1,1118,3082,1983,33000,Florida
732347,9,1,3329,12242,1974,33004,Florida
551583,18,9,16651,32024,1968,33003,Florida
1599124,4,2,1567,4743,1956,33005,Florida
1709411,10,4,3492,12062,1971,33000,Florida
1622808,11,5,8150,9909,2006,33000,Florida
1708972,6,2,2560,4308,1996,33000,Florida
1368651,19,10,8479,30914,1967,33003,Florida
1069964,13,8,15095,29852,2008,33002,Florida
1999736,3,1,566,1255,2008,33005,Florida
1564370,8,4,6900,14256,2022,33004,Florida
709702,10,5,3936,8884,2013,33003,Florida
452269,7,3,6328,11864,1970,33000,Florida
1655893,13,7,7880,13882,1951,33005,Florida
1521310,13,6,17658,49908,1977,33004,Florida
1417919,17,9,14358,33059,1981,33000,Florida
1268258,3,3,1141,2313,1956,33005,Florida
1859185,16,8,15792,57610,1958,33004,Florida
1035074,3,1,675,1934,1952,33001,Florida
1177983,6,1,1919,4515,1992,33003,Florida
1646066,4,2,2536,8521,1992,33001,Florida
1986870,6,2,1675,3632,1995,33002,Florida
750830,9,3,6273,16424,1962,33000,Florida
1773771,16,7,10558,25256,1964,33003,Florida
1688787,4,2,1735,3460,1995,33003,Florida
837030,14,5,11639,24391,1999,33004,Florida
1278044,17,9,19525,20959,2017,33002,Florida
1795782,9,4,6143,20925,2016,33004,Florida
1673951,12,5,11455,34154,1962,33005,Florida
927068,4,3,1783,5922,1978,33001,Florida
1914135,8,4,3842,7870,1980,33001,Florida
643514,1,1,570,1599,1965,33005,Florida
1453381,4,1,2489,8256,1990,33000,Florida
144649,12,7,18803,28527,2011,33000,Florida
1379093,9,4,4348,15293,1978,33005,Florida
858679,16,7,12423,49204,1969,33001,Florida
1103124,20,10,19795,67632,1992,33003,Florida
812272,20,8,12508,36657,1976,33003,Florida
1669241,9,4,3379,7752,1970,33005,Florida
1652108,10,4,6176,21775,1970,33002,Florida
749902,12,6,15662,42429,2012,33001,Florida
1666886,12,6,19161,67038,1973,33005,Florida
1413413,12,4,16553,31140,2006,33002,Florida
1013716,17,8,18406,52594,2010,33000,Florida
1037496,12,8,8135,14413,1991,33004,Florida
1958336,16,7,7523,24826,1953,33000,Florida
222935,3,1,933,3598,1957,33000,Florida
327918,8,4,3646,9923,1960,33003,Florida
1270191,2,1,966,1698,1964,33005,Florida
892019,9,4,6612,8206,2006,33004,Florida
668020,17,8,16906,64025,1972,33003,Florida
1477442,17,10,14424,28527,1963,33001,Florida
1273334,12,5,12734,41390,1963,33004,Florida
1598772,13,7,7624,24618,2020,33002,Florida
1121323,17,10,17705,51801,1996,33005,Florida
457717,5,1,1742,3849,1968,33005,Florida
831898,2,1,1465,2667,1999,33003,Florida
210866,17,9,15824,62457,2020,33000,Florida
787125,2,1,834,1827,1987,33003,Florida
1566705,7,4,6944,14746,2008,33000,Florida
288049,11,5,19427,67515,1950,33003,Florida
189931,1,1,1294,3378,2020,33005,Florida
1595208,3,1,1452,4546,1997,33004,Florida
1271319,10,4,5503,7377,1984,33001,Florida
1056701,17,7,15878,17133,1958,33004,Florida
1162165,13,6,16355,46560,1963,33000,Florida
1891378,15,6,16866,49344,2000,33000,Florida
1202758,11,5,9197,13031,1955,33000,Florida
447025,9,4,6701,20927,2019,33004,Florida
1342932,14,5,7244,24404,1984,33004,Florida
1235015,3,2,1354,3881,2008,33000,Florida
1258863,1,1,998,3314,1987,33003,Florida
780365,6,3,1506,3365,1984,33000,Florida
1572292,1,1,903,2834,1954,33002,Florida
554172,11,5,13050,48227,1972,33002,Florida
901689,10,5,6037,15936,1969,33001,Florida
787534,2,1,532,2036,1994,33000,Florida
126338,13,6,15912,43911,1992,33005,Florida
1237168,6,4,2406,5181,1962,33004,Florida
683473,16,7,10292,11316,1952,33000,Florida
671309,20,10,8861,9662,1958,33000,Florida
1502688,13,6,16888,61721,1950,33000,Florida
1755314,10,5,6248,14508,2001,33003,Florida
1235211,7,3,6261,10852,2005,33000,Florida
855521,19,10,18376,41725,1987,33004,Florida
1968656,7,4,6812,16620,1970,33005,Florida
336171,8,3,3553,11322,2012,33000,Florida
610991,1,1,1376,2139,1996,33004,Florida
143435,14,7,8283,17578,1966,33003,Florida
725156,18,9,17484,53858,1972,33002,Florida
1412698,16,8,15308,26881,1985,33005,Florida
739855,3,1,527,1068,1997,33000,Florida
597813,9,4,4739,14190,2017,33004,Florida
1839548,9,4,4118,11371,1996,33005,Florida
238827,18,10,16736,57768,2011,33004,Florida
1168530,5,2,2530,7640,1964,33001,Florida
932846,19,10,19144,32545,1963,33000,Florida
1479875,4,1,1918,5567,1993,33000,Florida
1168871,3,3,1004,3606,1963,33005,Florida
642566,1,1,1068,1625,1958,33002,Florida
1835066,16,9,17799,26082,2021,33003,Florida
289744,18,9,9721,21268,1957,33005,Florida
1252224,5,2,1566,4920,2020,33002,Florida
832534,13,5,8022,13259,2015,33004,Florida
958382,2,2,962,3283,1954,33000,Florida
1135865,8,3,6476,13858,2006,33003,Florida
433380,12,5,9666,27933,1960,33004,Florida
163797,11,6,19925,68858,2010,33005,Florida
455442,5,1,2240,7192,1975,33000,Florida
1257866,1,1,1172,2211,1972,33000,Florida
1960616,12,6,9601,36782,2022,33002,Florida
1035480,19,9,16891,41767,1974,33003,Florida
1469868,13,6,12306,42413,2001,33005,Florida
166539,17,8,15370,57752,2008,33000,Florida
1185792,1,1,534,2058,1958,33005,Florida
899316,1,1,1055,2624,1967,33004,Florida
999036,16,7,11086,12586,2008,33001,Florida
975291,15,7,12939,18112,1971,33004,Florida
1607752,3,1,605,1824,1980,33003,Florida
1654409,10,3,4895,14540,1996,33001,Florida
1629365,1,1,731,2668,1972,33004,Florida
416121,20,8,18726,31913,1959,33000,Florida
1148745,4,1,2807,10436,1966,33005,Florida
1454358,16,7,12215,43399,2013,33002,Florida
1116177,4,1,2434,6272,2003,33005,Florida
464961,4,4,2315,7451,2016,33002,Florida
357601,17,8,17209,22411,2020,33005,Florida
1453130,19,10,7860,26880,1994,33004,Florida
928996,3,1,788,2282,2016,33004,Florida
1600899,12,6,11931,43091,1961,33003,Florida
381208,9,4,3407,5614,1994,33005,Florida
1828348,13,6,11729,13025,2012,33003,Florida
805284,2,1,1079,3492,1971,33003,Florida
721264,1,1,1213,3509,1997,33000,Florida
1692626,7,4,5162,6510,1978,33004,Florida
1304115,19,9,12942,51576,2009,33001,Florida
1564252,19,9,16455,65530,1972,33001,Florida
672771,9,4,6961,15308,1960,33004,Florida
1626129,12,4,18524,53262,1964,33005,Florida
929897,17,9,15040,26867,1954,33004,Florida
454457,5,2,1602,4819,1951,33000,Florida
731800,19,9,13033,34795,2001,33000,Florida
1486818,14,8,17175,18829,2006,33003,Florida
1170498,12,4,11799,34965,1955,33002,Florida
1403676,1,1,1276,4455,1978,33001,Florida
1766254,14,6,12407,26081,1955,33002,Florida
777495,16,8,8278,15414,1953,33002,Florida
931062,8,5,3359,8368,1973,33000,Florida
547626,9,3,4194,5796,2010,33004,Florida
1786892,12,4,7109,16848,2022,33003,Florida
1935736,12,6,17896,50921,1974,33000,Florida
188973,13,6,8289,18616,1954,33001,Florida
585366,13,5,10091,17786,2001,33002,Florida
695653,15,5,8446,22879,1974,33004,Florida
526002,10,5,4485,17132,1960,33003,Florida
1777404,10,6,3238,4342,2008,33002,Florida
286453,2,1,767,2867,2017,33005,Florida
772737,17,8,13546,32712,2007,33002,Florida
1129536,7,4,3317,4654,2001,33003,Florida
1140196,6,1,2107,5643,1951,33001,Florida
992371,10,5,6117,18895,2011,33002,Florida
1720148,20,7,13900,38481,1961,33000,Florida
1352323,18,9,15621,47905,1969,33005,Florida
1124416,16,8,7714,20919,2008,33000,Florida
1430007,15,8,15167,39971,1959,33004,Florida
511390,5,2,2481,7599,1971,33003,Florida
835605,9,6,6967,15616,1986,33002,Florida
1679431,1,1,946,3009,1978,33000,Florida
379870,16,8,8920,28879,2000,33005,Florida
216552,4,1,2905,5734,1951,33004,Florida
1056731,3,1,719,2773,1986,33005,Florida
1565152,15,7,14290,34514,2005,33005,Florida
981666,17,8,19472,42288,2021,33002,Florida
